ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,LoanMonthsSinceOriginationY,LoanFirstDefaultedCycleNumberQ,bad_aux,PW,fraud,bad,indeterm,LoanOriginationYear
CB89355064039941744FB6A,602353,2012-06-21 10:35:54.783000000,,36,Completed,2013-06-13 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,4.0,6,GA,Other,Employed,83.0,False,False,,2012-06-19 09:11:21,660.0,679.0,1997-07-14 00:00:00,3.0,3.0,30.0,1,33.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1259.0,1.04,0.0,21.0,0.9,0.0,0.28,"$50,000-74,999",True,4166.666667,B6033655107158017D5406B,,,,,,,,,0,,21,68813,4000,2012-06-28,Q2 2012,F7EC3549897273555E1D682,173.71,5099.6,4000.0,1099.6,-34.64,0.0,0.0,0.0,0.0,1.0,0,0,0.0,47,2.0,,False,True,False,False,False,2012
FB7B3523470211849CB0681,521115,2011-08-10 11:42:46.960000000,,36,Chargedoff,2012-12-18 00:00:00,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,7,MD,Sales - Commission,Employed,28.0,True,False,,2011-08-10 11:42:42,660.0,679.0,2004-10-20 00:00:00,18.0,15.0,45.0,11,271.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,10611.0,0.69,4406.0,26.0,0.96,0.0,0.18,"$50,000-74,999",True,5416.666667,7060362764509929702A30A,,,,,,,,,447,16.0,31,52306,4500,2011-08-18,Q3 2011,94793522409972012D7446A,162.66,1830.26,1128.07,702.19,-39.89,-58.88,3371.93,3184.17,462.56,1.0,0,0,0.0,89,3.0,16.0,True,True,False,False,True,2011
4ECA354588106634150464E,582201,2012-04-24 23:04:10.690000000,,12,Completed,2013-04-30 00:00:00,0.17969,0.1224,0.1124,0.1106,0.0565,0.0541,5.0,B,8.0,1,MN,Principal,Employed,21.0,True,False,,2012-04-24 23:04:02,660.0,679.0,1996-09-14 00:00:00,13.0,12.0,53.0,8,757.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,12968.0,0.33,18964.0,45.0,0.76,0.0,0.32,"$75,000-99,999",True,6250.0,34613649032028621E8C1AF,,,,,,,,,0,,23,64852,7000,2012-04-30,Q2 2012,A8D13545604071356561E67,569.45,7511.04,6999.99,511.05,-39.22,0.0,0.0,0.0,0.0,1.0,0,0,0.0,75,2.0,,False,True,False,False,False,2012
71EF35355779094119763DD,550606,2012-01-10 20:04:22.573000000,,60,Current,,0.20358,0.1845,0.1745,0.1715,0.0595,0.112,5.0,B,8.0,20,NY,Construction,Employed,18.0,False,False,,2012-01-10 20:04:18,680.0,699.0,2000-03-31 00:00:00,5.0,5.0,7.0,5,183.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12606.0,0.81,2794.0,7.0,1.0,0.0,0.11,"$75,000-99,999",True,6250.0,FC6C364086884093085DA75,,,,,,,,,0,,26,59418,15000,2012-01-25,Q1 2012,457B3535812610272A33D3D,384.58,9614.5,4640.98,4973.52,-269.57,0.0,0.0,0.0,0.0,1.0,0,0,0.0,136,2.0,,False,True,False,False,False,2012
72443529957171477F06D96,534695,2011-10-21 20:10:47.097000000,,36,Chargedoff,2013-04-29 00:00:00,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,1,CA,Analyst,Employed,103.0,True,False,,2011-10-21 20:10:42,700.0,719.0,1990-10-01 00:00:00,9.0,9.0,17.0,6,588.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22557.0,0.92,1943.0,16.0,0.93,1.0,0.17,"$100,000+",True,9833.333333,340E36328504393733BC729,,,,,,,,,437,19.0,29,55157,9600,2011-10-28,Q4 2011,36C6352929184476204AEFD,347.01,4511.13,2884.9,1626.23,-90.14,0.0,6715.1,6715.1,0.0,1.0,0,0,0.0,39,2.0,20.0,True,True,False,False,True,2011
42C73524723921654A0F2CA,523975,2011-08-27 08:46:14.350000000,,36,Current,,0.34887,0.3125,0.3025,0.2848,0.17,0.1148,1.0,HR,2.0,3,NC,Other,Employed,6.0,True,False,,2011-08-18 02:52:13,600.0,619.0,1997-08-26 00:00:00,14.0,10.0,41.0,5,451.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,21296.0,1.02,10.0,40.0,0.77,1.0,,"$75,000-99,999",False,7416.666667,242C3629150224664FDF1A9,2.0,48.0,47.0,1.0,0.0,6100.0,3004.93,-19.0,0,,31,52836,3600,2011-08-30,Q3 2011,FDC333827418764701F42F8,155.3,4659.0,2742.4,1916.6,-61.34,0.0,0.0,0.0,0.0,1.0,0,0,0.0,39,3.0,,False,True,False,False,False,2011
423535349534101362AD4D6,546167,2011-12-22 08:30:06.777000000,,60,Current,,0.29495,0.2687,0.2587,0.2523,0.105,0.1473,3.0,D,3.0,1,WI,Analyst,Employed,150.0,True,False,,2011-12-22 08:30:04,660.0,679.0,1983-06-21 00:00:00,22.0,19.0,48.0,15,1081.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,35446.0,0.78,6754.0,42.0,1.0,1.0,0.51,"$75,000-99,999",True,6833.333333,834B3637690886183EBF2FB,1.0,11.0,9.0,2.0,0.0,7000.0,5518.88,-37.0,0,,27,57967,9000,2011-12-27,Q4 2011,603235038409013770A2D12,274.12,7127.12,2521.0,4606.12,-158.05,0.0,0.0,0.0,0.0,1.0,0,0,0.0,8,2.0,,False,True,False,False,False,2011
28D23497894907417E3C161,479739,2010-10-15 15:41:07.217000000,,36,Completed,2013-04-22 00:00:00,0.29265,0.2575,0.2475,0.1434,0.098,0.1434,3.0,D,6.0,1,GA,Administrative Assistant,Full-time,172.0,False,False,,2010-10-15 15:41:04,720.0,739.0,1992-10-02 00:00:00,12.0,10.0,15.0,9,325.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4746.0,0.35,7948.0,15.0,0.66,0.0,0.32,"$50,000-74,999",True,4173.833333,A00D36020838936869AF704,1.0,11.0,11.0,0.0,0.0,6400.0,4876.99,18.0,0,,41,45076,13000,2010-10-29,Q4 2010,A5D434666479275257812BB,522.05,18538.31,13000.0,5538.31,-215.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,284,3.0,,False,True,False,False,False,2010
F0653545640994524E9D33B,583057,2012-04-26 13:10:38.067000000,,36,Completed,2013-05-31 00:00:00,0.28851,0.2499,0.2399,0.234,0.119,0.115,3.0,D,6.0,15,MI,Engineer - Mechanical,Employed,21.0,False,False,,2012-04-26 13:10:34,700.0,719.0,1997-05-01 00:00:00,8.0,8.0,62.0,9,190.0,1.0,8.0,0.0,0.0,13.0,1.0,0.0,2676.0,0.26,6543.0,57.0,0.82,3.0,0.14,"$50,000-74,999",True,6208.333333,0EBD3650124270857BB2200,,,,,,,,,0,,22,65114,6000,2012-05-07,Q2 2012,0B4C351185882289436B850,238.53,7426.94,6000.0,1426.94,-56.51,0.0,0.0,0.0,0.0,1.0,0,0,0.0,7,2.0,,False,True,False,False,False,2012
73C935041982790852ACB6E,490201,2011-01-09 15:07:34.023000000,,36,Completed,2013-09-04 00:00:00,0.33097,0.295,0.285,0.2778,0.108,0.1698,3.0,D,6.0,3,CA,Other,Other,14.0,False,False,,2011-01-09 15:07:29,700.0,719.0,1991-08-27 00:00:00,7.0,7.0,19.0,3,50.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,975.0,0.12,3500.0,11.0,0.72,0.0,0.39,"$1-24,999",True,1312.5,CC5236095013233274470D9,,,,,,,,,0,,38,46521,5000,2011-01-14,Q1 2011,E2AB3376971318051BC3AE6,210.89,7451.23,4999.91,2451.32,-83.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,66,3.0,,False,True,False,False,False,2011
E842352642494517122745B,526187,2011-09-09 10:07:36.070000000,,36,Chargedoff,2013-09-14 00:00:00,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2.0,E,4.0,1,UT,Teacher,Part-time,104.0,False,True,3D4D3366260257624AB272D,2011-09-09 10:07:33,600.0,619.0,1989-12-18 00:00:00,8.0,8.0,56.0,4,207.0,0.0,11.0,1.0,357.0,19.0,0.0,0.0,5082.0,0.57,3768.0,40.0,0.8,0.0,0.72,"$25,000-49,999",True,2460.0,AAB83629718317199C4F1F2,3.0,79.0,66.0,12.0,1.0,7500.0,2014.58,3.0,299,24.0,30,53332,5000,2011-09-15,Q3 2011,CD5C3365618070715C9EF03,214.98,4054.62,1946.0,2108.62,-67.09,0.0,3054.0,3054.0,0.0,1.0,0,0,0.0,15,2.0,24.0,True,True,False,False,True,2011
AD00352903575245902C05D,536204,2011-10-28 17:06:26.577000000,,60,Completed,2012-05-11 00:00:00,0.28408,0.2605,0.2505,0.2445,0.085,0.1595,4.0,C,3.0,1,TX,Other,Employed,44.0,True,True,18DA336463918236939DCE7,2011-10-28 17:06:23,700.0,719.0,1981-06-04 00:00:00,18.0,15.0,60.0,16,701.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,20454.0,0.87,2031.0,49.0,0.91,0.0,0.25,"$75,000-99,999",True,7166.666667,7F0A3634454591947F6E162,1.0,28.0,28.0,0.0,0.0,9000.0,0.0,-40.0,0,,28,55661,10000,2011-11-03,Q4 2011,CB4A3379907807254CE9FAA,299.7,11331.52,10000.0,1331.52,-45.73,0.0,0.0,0.0,0.0,1.0,0,0,0.0,212,2.0,,False,True,False,False,False,2011
24733472707859748873263,440498,2009-12-31 14:31:11.067000000,,36,Completed,2012-02-27 00:00:00,0.1236,0.1025,0.0925,0.0713,0.021,0.0713,6.0,A,9.0,1,PA,Professional,Full-time,306.0,True,False,,2009-12-29 09:44:03,740.0,759.0,1985-09-01 00:00:00,10.0,9.0,27.0,6,391.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52406.0,0.94,2984.0,25.0,0.92,0.0,0.08,"$100,000+",True,10733.333333,29513577832566901C24F8A,,,,,,,,,0,,50,40432,3500,2010-01-15,Q1 2010,117F3472293643087F20D45,113.35,4022.39,3500.0,522.39,-50.96,0.0,0.0,0.0,0.0,1.0,0,0,0.0,114,4.0,,False,True,False,False,False,2010
F0913540752284736BAA82E,567673,2012-03-12 10:01:09.127000000,,36,Completed,2012-10-19 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,7,OK,Clerical,Employed,73.0,True,False,,2012-03-12 10:01:04,680.0,699.0,1997-12-13 00:00:00,12.0,11.0,41.0,6,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17963.0,0.78,1614.0,37.0,0.97,0.0,0.33,"$25,000-49,999",True,3555.916667,BD813645511836716063136,,,,,,,,,0,,24,62205,4000,2012-03-19,Q1 2012,98363541590576813472348,173.71,4773.22,3999.99,773.23,-16.63,-59.06,0.0,0.0,0.0,1.0,0,0,0.0,15,2.0,,False,True,False,False,False,2012
600F35458070128729D8999,582349,2012-04-24 23:11:19.160000000,,60,Completed,2012-10-30 00:00:00,0.23318,0.2085,0.1985,0.195,0.0565,0.1385,5.0,B,8.0,3,CA,Computer Programmer,Employed,2.0,True,False,,2012-04-24 23:11:14,660.0,679.0,1998-12-07 00:00:00,6.0,7.0,19.0,5,114.0,1.0,1.0,2.0,17560.0,22.0,0.0,0.0,5431.0,0.45,6103.0,16.0,0.87,1.0,0.07,"$75,000-99,999",True,7083.333333,9C7D36511981016973B9EEA,,,,,,,,,0,,22,65634,15000,2012-05-14,Q2 2012,5DDC35464435398219681E4,404.54,16416.25,15000.0,1416.25,-67.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,41,2.0,,False,True,False,False,False,2012
997835157336570025AC471,507573,2011-05-19 11:26:11.993000000,,36,Chargedoff,2013-01-26 00:00:00,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,E,4.0,1,AZ,Administrative Assistant,Employed,7.0,False,False,,2011-05-16 14:09:54,700.0,719.0,1999-06-01 00:00:00,4.0,2.0,15.0,1,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1800.0,15.0,0.8,0.0,0.3,"$25,000-49,999",True,3791.666667,3EDC36190571049400E608B,,,,,,,,,530,20.0,34,49796,2500,2011-05-26,Q2 2011,CCBE3515932898904D179C3,108.87,1618.05,745.14,872.91,-27.26,0.0,1754.86,1754.86,0.0,1.0,0,0,0.0,43,3.0,20.0,True,True,False,False,True,2011
B2693543654746476C1C2D4,577970,2012-04-12 09:06:47.543000000,,36,Completed,2013-06-28 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,4.0,1,IL,Professional,Employed,6.0,False,False,,2012-04-12 09:06:42,660.0,679.0,2008-07-17 00:00:00,12.0,11.0,14.0,11,137.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1537.0,0.0,19245.0,13.0,1.0,3.0,0.07,"$50,000-74,999",True,4583.333333,E7AD3649104184588A1ACCA,,,,,,,,,0,,23,63936,4000,2012-04-19,Q2 2012,AFEA35450795375917D175F,173.71,5324.38,4000.0,1324.38,-41.7,0.0,0.0,0.0,0.0,1.0,0,0,0.0,11,2.0,,False,True,False,False,False,2012
57CD3484766145445193A0B,460131,2010-05-25 13:58:28.083000000,,36,Defaulted,2011-05-09 00:00:00,0.12309,0.102,0.092,0.0708,0.021,0.0708,6.0,A,9.0,1,CA,Computer Programmer,Full-time,40.0,False,False,,2010-05-10 12:13:55,700.0,719.0,2000-04-14 00:00:00,11.0,10.0,21.0,3,481.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29182.0,0.69,12638.0,20.0,1.0,0.0,0.35,"$50,000-74,999",True,5000.0,221D358979790876613184E,,,,,,,,,334,12.0,45,42839,9000,2010-06-07,Q2 2010,723A347971988713467E495,291.25,1747.5,1314.95,432.55,-42.41,0.0,7685.05,7685.05,0.0,1.0,0,0,0.0,247,4.0,12.0,True,True,False,True,False,2010
57D4354105000140443A96F,568640,2012-03-15 09:24:42.100000000,,36,Current,,0.17359,0.1449,0.1349,0.1326,0.0565,0.0761,5.0,B,8.0,1,CA,Nurse (RN),Employed,42.0,False,False,,2012-02-26 09:18:27,740.0,759.0,2005-11-10 00:00:00,15.0,11.0,18.0,9,331.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4344.0,0.26,12056.0,18.0,1.0,0.0,0.26,"$100,000+",True,8416.666667,91163647205116574B9AA50,,,,,,,,,0,,24,62803,15000,2012-03-29,Q1 2012,F6A7354098298538068B5DE,516.24,11873.52,8814.75,3058.77,-211.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,231,2.0,,False,True,False,False,False,2012
26753517983711243D340E4,511446,2011-06-14 19:16:04.310000000,,36,Current,,0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4.0,C,6.0,3,MD,Medical Technician,Employed,49.0,True,False,,2011-06-14 19:15:57,700.0,719.0,1986-10-30 00:00:00,22.0,22.0,39.0,18,582.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21912.0,0.34,38749.0,31.0,1.0,3.0,0.26,"$25,000-49,999",True,4000.0,89D93621142323544BA47D4,1.0,6.0,6.0,0.0,0.0,4800.0,4076.14,-96.0,0,,33,50286,3600,2011-06-17,Q2 2011,18DE3500877010763689895,131.94,4222.08,3088.68,1133.4,-59.7,0.0,0.0,0.0,0.0,1.0,0,0,0.0,46,3.0,,False,True,False,False,False,2011
24F935503168770412533F7,603446,2012-06-24 08:44:39.690000000,,36,Current,,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,7,MI,Retail Management,Employed,89.0,False,False,,2012-06-24 08:44:35,660.0,679.0,2007-06-20 00:00:00,9.0,9.0,13.0,8,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7001.0,0.93,449.0,13.0,0.84,1.0,0.36,"$25,000-49,999",True,2500.0,571C3654981666001AED474,,,,,,,,,0,,21,68877,4000,2012-06-29,Q2 2012,A66D35511219412864F1726,173.71,3474.2,1755.67,1718.53,-54.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,34,2.0,,False,True,False,False,False,2012
607735442995845263F8738,576807,2012-04-09 10:42:04.427000000,,36,Current,,0.25259,0.2148,0.2048,0.2,0.089,0.111,4.0,C,6.0,15,CA,Computer Programmer,Self-employed,238.0,False,False,,2012-03-28 10:48:37,780.0,799.0,1996-12-16 00:00:00,5.0,5.0,9.0,5,46.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,398.0,0.02,18202.0,7.0,1.0,0.0,,"$50,000-74,999",False,4166.666667,4E03364804411888796B776,,,,,,,,,0,,23,63858,7000,2012-04-18,Q2 2012,471735437273143868D37E7,265.45,5839.9,3732.76,2107.14,-98.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,105,2.0,,False,True,False,False,False,2012
60943545260907553830C0D,579942,2012-04-18 02:01:12.263000000,,60,Chargedoff,2013-11-19 00:00:00,0.20705,0.183,0.173,0.17,0.042,0.128,5.0,B,5.0,2,VA,Other,Employed,101.0,True,False,,2012-04-18 02:01:02,720.0,739.0,1993-02-12 00:00:00,9.0,7.0,30.0,4,58.0,2.0,10.0,0.0,0.0,2.0,1.0,0.0,786.0,0.38,1264.0,25.0,0.96,2.0,0.21,"$50,000-74,999",True,4416.666667,00C636495071877354A0F43,1.0,5.0,5.0,0.0,0.0,7500.0,0.0,61.0,233,19.0,23,64075,7000,2012-04-20,Q2 2012,F6E03522109713605228748,178.9,2504.6,1115.62,1388.98,-75.89,0.0,5884.38,5884.38,0.0,1.0,0,0,0.0,100,2.0,20.0,True,True,False,False,True,2012
76A03518283499791A255F6,511087,2011-06-13 09:50:37.760000000,,36,Completed,2013-03-05 00:00:00,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3.0,D,6.0,1,WI,Investor,Employed,26.0,False,False,,2011-06-13 09:50:30,620.0,639.0,2005-04-08 00:00:00,6.0,6.0,18.0,4,191.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8654.0,0.94,516.0,18.0,1.0,1.0,0.25,"$50,000-74,999",True,5805.833333,4FDC36222924519257AC563,1.0,34.0,34.0,0.0,0.0,5815.0,375.83,-31.0,0,,33,50362,8400,2011-06-23,Q2 2011,6EDA342501751095747D132,329.51,11106.69,8400.0,2706.69,-112.82,0.0,0.0,0.0,0.0,1.0,0,0,0.0,71,3.0,,False,True,False,False,False,2011
76A33511645980128050A9D,501376,2011-04-08 09:47:54.587000000,,36,Completed,2013-09-20 00:00:00,0.35643,0.3199,0.3099,0.2917,0.183,0.1087,1.0,HR,3.0,7,VA,Food Service,Employed,22.0,False,False,,2011-04-08 09:47:25,760.0,779.0,2005-07-12 00:00:00,2.0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.21,"$1-24,999",True,1166.666667,E439361824242734435D3C5,,,,,,,,,0,,34,49090,2000,2011-05-04,Q2 2011,D50F35131363739243A954E,87.1,3154.48,2000.0,1154.48,-30.41,-72.68,0.0,0.0,0.0,1.0,0,0,0.0,38,3.0,,False,True,False,False,False,2011
283235367264969914B5F1B,552635,2012-01-19 10:42:10.053000000,,36,Completed,2014-02-24 00:00:00,0.06587,0.0625,0.0525,0.0525,0.01,0.0425,7.0,AA,10.0,18,GA,Professional,Full-time,28.0,False,False,,2012-01-19 10:42:07,820.0,839.0,1997-10-22 00:00:00,6.0,6.0,21.0,6,564.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23758.0,0.25,70342.0,21.0,1.0,0.0,0.12,"$75,000-99,999",True,7500.0,601D36416650327695F60DB,2.0,13.0,13.0,0.0,0.0,13000.0,0.01,43.0,0,,26,59541,12000,2012-01-26,Q1 2012,8BE833672685878641219FE,366.42,13068.08,11999.99,1068.09,-170.89,0.0,0.0,0.0,0.0,1.0,0,0,0.0,230,2.0,,False,True,False,False,False,2012
284B3464536034711B4562D,427356,2009-10-08 05:10:52.213000000,,36,Completed,2012-05-08 00:00:00,0.10846,0.105,0.095,0.0799,0.015,0.0799,7.0,AA,9.0,1,CT,Professional,Full-time,102.0,True,False,,2009-10-08 05:05:44,840.0,859.0,1985-03-01 00:00:00,9.0,8.0,34.0,5,93.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,14212.0,0.22,47840.0,31.0,1.0,0.0,0.13,"$100,000+",True,9333.333333,9F6D35699921081308FC9C5,,,,,,,,,0,,53,39149,12000,2009-10-27,Q4 2009,5229346412777054875C6E1,390.03,13978.78,11999.99,1978.79,-188.46,0.0,0.0,0.0,0.0,1.0,0,0,0.0,436,4.0,,False,True,False,False,False,2009
710635296492819282F5167,536431,2011-10-31 09:21:08.467000000,,36,Past Due (1-15 days),,0.35132,0.3149,0.3049,0.2909,0.147,0.1439,2.0,E,4.0,3,FL,Medical Technician,Employed,24.0,True,False,,2011-10-31 09:21:04,660.0,679.0,2000-07-15 00:00:00,7.0,6.0,22.0,3,68.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.6,1211.0,20.0,0.9,2.0,0.32,"$50,000-74,999",True,4583.333333,19BD363446386220002E431,,,,,,,,,2,,28,55849,7500,2011-11-08,Q4 2011,AD3D35296622828716876FB,324.54,8762.58,4833.22,3929.36,-124.26,-25.96,0.0,0.0,0.0,1.0,0,0,0.0,103,2.0,,False,True,False,False,False,2011
ADCB3524652487832C8744D,523534,2011-08-24 19:39:54.903000000,,36,Completed,2013-03-12 00:00:00,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2.0,E,2.0,7,PA,Other,Employed,201.0,True,False,,2011-08-24 19:39:52,680.0,699.0,1998-09-29 00:00:00,9.0,8.0,52.0,3,166.0,2.0,6.0,1.0,100.0,0.0,0.0,0.0,7245.0,0.8,1755.0,37.0,0.97,3.0,0.42,"$25,000-49,999",True,2500.0,219936276087127984797EB,1.0,3.0,3.0,0.0,0.0,2000.0,0.0,3.0,0,,31,52600,2000,2011-08-29,Q3 2011,64CA35082696709514208B2,85.99,2736.64,2000.0,736.64,-20.83,0.0,0.0,0.0,0.0,1.0,0,0,0.0,20,3.0,,False,True,False,False,False,2011
53B83522046461232AF5B00,520283,2011-08-06 07:47:54.840000000,,36,Chargedoff,2012-04-12 00:00:00,0.34887,0.3125,0.3025,0.2848,0.17,0.1148,1.0,HR,2.0,1,MD,Military Enlisted,Employed,101.0,False,False,,2011-08-06 07:47:52,600.0,619.0,2000-02-28 00:00:00,9.0,8.0,17.0,5,610.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,18868.0,0.98,188.0,17.0,1.0,0.0,0.43,"$50,000-74,999",True,4583.333333,9BDE36271846176265F2B01,2.0,27.0,27.0,0.0,0.0,6000.0,0.0,-35.0,819,8.0,31,52233,4000,2011-08-12,Q3 2011,85F73421893395854D0CAFA,172.56,517.68,428.86,88.82,-2.84,0.0,3571.14,3571.14,0.0,1.0,0,0,0.0,20,3.0,8.0,True,True,False,True,False,2011
FE283527453164387E0F2B4,529570,2011-09-26 13:10:17.857000000,,36,Completed,2012-08-28 00:00:00,0.3509,0.3108,0.3008,0.287,0.147,0.14,2.0,E,5.0,7,SC,Professional,Employed,138.0,True,False,,2011-11-03 13:50:27,700.0,719.0,2000-04-03 00:00:00,16.0,16.0,27.0,13,455.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,4614.0,0.25,8015.0,24.0,0.96,1.0,0.29,"$50,000-74,999",True,4583.333333,0DA4363769419978873EC14,,,,,,,,,0,,27,57316,7500,2011-12-12,Q4 2011,6AA3351071911055897087B,322.84,9047.06,7500.0,1547.06,-49.77,0.0,0.0,0.0,0.0,1.0,0,0,0.0,103,2.0,,False,True,False,False,False,2011
26603531801549015A1D75B,539476,2011-11-16 10:51:13.467000000,,36,Current,,0.35244,0.316,0.306,0.292,0.149,0.143,2.0,E,2.0,1,MN,Truck Driver,Full-time,79.0,True,False,,2011-11-16 10:51:11,620.0,639.0,1999-06-07 00:00:00,3.0,3.0,5.0,2,71.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1189.0,0.95,61.0,5.0,1.0,0.0,0.23,"$25,000-49,999",True,2916.666667,4F2F36357633243537D27CD,1.0,9.0,9.0,0.0,0.0,7000.0,4485.03,-24.0,0,,28,56434,7500,2011-11-22,Q4 2011,77A634071494954795A26F0,324.99,9576.76,6202.15,3374.61,-93.12,0.0,0.0,0.0,0.0,1.0,0,0,0.0,125,2.0,,False,True,False,False,False,2011
C60B3529550396446CB178E,535123,2011-10-24 10:42:22.160000000,,36,Completed,2012-07-12 00:00:00,0.35643,0.3199,0.3099,0.2917,0.165,0.1267,1.0,HR,2.0,1,CA,Scientist,Employed,95.0,True,False,,2011-10-24 10:42:17,700.0,719.0,1972-08-01 00:00:00,17.0,14.0,44.0,9,1786.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,50727.0,0.94,2527.0,35.0,0.97,1.0,0.22,"$100,000+",True,13333.333333,BCE6363364811487853AE1B,,,,,,,,,0,,29,55278,4000,2011-10-31,Q4 2011,DE0A352867846843689614E,174.2,4834.53,4000.0,834.53,-26.09,0.0,0.0,0.0,0.0,1.0,0,0,0.0,19,2.0,,False,True,False,False,False,2011
A02934862055596290CC2A8,460573,2010-05-31 02:47:20.887000000,,36,Chargedoff,2012-05-09 00:00:00,0.33504,0.3111,0.3011,0.1403,0.147,0.1403,2.0,E,8.0,3,GA,Fireman,Full-time,24.0,False,False,,2010-05-27 18:07:07,620.0,639.0,1994-04-29 00:00:00,13.0,8.0,19.0,7,552.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,15390.0,0.9,1560.0,16.0,0.93,0.0,0.41,"$25,000-49,999",True,2500.0,8703358938861698332ECA2,1.0,26.0,26.0,0.0,0.0,5000.0,1630.08,19.0,792,24.0,45,42848,2500,2010-06-08,Q2 2010,FEAE33647918502842295BA,107.65,1937.7,965.7,972.0,-31.25,0.0,1534.3,1534.3,0.0,1.0,0,0,0.0,57,4.0,24.0,True,True,False,False,True,2010
